ytrain,ypred
131.05,130.89221
53.53,53.63298
126.65,127.05746
117.49,116.65227
61.84,62.078117
131.05,130.80836
48.66,47.890556
48.66,48.808826
164.87,165.03581
126.65,126.588326
48.66,48.559574
110.95,111.37541
117.49,116.700874
129.06,129.27956
39.96,39.977543
117.49,118.05863
126.65,126.23522
48.66,49.154297
53.53,53.917324
131.05,131.20836
126.65,126.65821
48.66,49.93669
117.49,117.82012
129.06,129.24406
131.05,130.98758
131.05,131.08781
164.87,165.44043
48.66,48.54814
61.84,62.2578
53.53,52.670906
117.49,115.21957
129.06,129.0262
129.06,129.16638
126.65,126.64499
39.96,40.841217
126.65,126.62745
110.95,110.926315
117.49,116.50803
164.87,163.60184
131.05,131.3461
129.06,128.70598
164.87,164.83533
131.05,130.65349
61.84,61.91475
48.66,48.499985
110.95,111.0565
126.65,126.253944
131.05,130.99107
117.49,117.552795
53.53,52.949192
164.87,162.72766
53.53,53.657024
129.06,129.0403
48.66,48.429844
61.84,62.07571
129.06,128.49155
131.05,131.19199
164.87,165.45183
126.65,126.64937
61.84,61.810814
192.15,191.97945
48.66,48.535564
131.05,130.89056
48.66,49.747044
126.65,126.8982
129.06,129.36769
117.49,117.40353
61.84,61.85889
39.96,40.05202
39.96,39.986897
110.95,110.91677
117.49,117.64988
61.84,61.720142
110.95,110.925316
129.06,129.2384
48.66,49.010662
39.96,39.8752
39.96,39.839577
164.87,165.01454
192.15,192.41347
39.96,39.75986
164.87,165.26598
61.84,61.8318
164.87,164.70448
53.53,53.33761
48.66,48.891624
53.53,52.7414
48.66,48.327686
192.15,192.02078
117.49,118.15129
126.65,126.71645
164.87,165.14326
192.15,192.24953
126.65,126.868256
39.96,39.326393
117.49,118.326225
61.84,61.600525
192.15,192.09991
39.96,40.14824
131.05,131.26178
164.87,165.0021
164.87,164.8946
53.53,52.944347
48.66,48.469135
126.65,126.07689
129.06,129.3327
53.53,54.141804
129.06,128.9892
53.53,53.42128
131.05,131.468
131.05,130.58466
164.87,164.89113
192.15,192.3401
117.49,118.136536
117.49,116.03273
39.96,40.498592
129.06,128.85512
192.15,191.80196
129.06,128.96805
61.84,61.968502
117.49,117.0263
39.96,40.026516
